イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手チーム名,投手投げ方,打者,打者チーム名,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,投球,打席,打数,安打,スイング,三振四球,振り逃げ,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,打点,自責点,メモ
3,裏,2,2,0,○,○,-,水谷光希,金沢学院大学,右,中野心惇,金沢星稜大学,右,ストレート,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,3,2,0,○,○,-,水谷光希,金沢学院大学,右,中野心惇,金沢星稜大学,右,ストレート,,14,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
3,裏,0,0,0,○,○,○,水谷光希,金沢学院大学,右,前谷内琉斗,金沢星稜大学,左,スライダー,,7,真ん中,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,D5
3,裏,0,0,1,○,○,○,水谷光希,金沢学院大学,右,津澤泰成,金沢星稜大学,左,ストレート,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,1,0,1,○,○,○,水谷光希,金沢学院大学,右,津澤泰成,金沢星稜大学,左,スライダー,,6,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
3,裏,1,1,1,○,○,○,水谷光希,金沢学院大学,右,津澤泰成,金沢星稜大学,左,チェンジアップ,,14,,インプレー,1,1,1,0,1,,-,アウト,ライナー,二塁手,2,0,0,0,S3
4,表,0,0,0,-,-,-,玉村凌大,金沢星稜大学,右,新田恭也,金沢学院大学,左,フォーク,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,0,-,-,-,玉村凌大,金沢星稜大学,右,新田恭也,金沢学院大学,左,チェンジアップ,,7,,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,E5
4,表,0,0,1,-,-,-,玉村凌大,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,1,-,-,-,玉村凌大,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,スライダー,,9,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,1,1,-,-,-,玉村凌大,金沢星稜大学,右,角尾頼尊,金沢学院大学,右,チェンジアップ,,9,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,C2
4,表,0,0,2,-,-,-,玉村凌大,金沢星稜大学,右,南 早羽己,金沢学院大学,左,ストレート,,4,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,0,1,2,-,-,-,玉村凌大,金沢星稜大学,右,南 早羽己,金沢学院大学,左,ストレート,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,1,2,-,-,-,玉村凌大,金沢星稜大学,右,南 早羽己,金沢学院大学,左,ストレート,,9,,インプレー,1,1,1,1,1,,-,アウト,ゴロ,左翼手,1,0,0,0,D3
4,表,0,0,2,○,-,-,玉村凌大,金沢星稜大学,右,岸田脩汰,金沢学院大学,右,スライダー,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,2,-,○,-,玉村凌大,金沢星稜大学,右,岸田脩汰,金沢学院大学,右,フォーク,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,2,0,2,-,○,-,玉村凌大,金沢星稜大学,右,岸田脩汰,金沢学院大学,右,ストレート,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,2,1,2,-,○,-,玉村凌大,金沢星稜大学,右,岸田脩汰,金沢学院大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,3,1,2,-,○,-,玉村凌大,金沢星稜大学,右,岸田脩汰,金沢学院大学,右,ストレート,,2,真ん中,インプレー,1,1,1,1,1,,-,単打,ゴロ,左翼手,0,0,0,0,E3
4,表,0,0,2,○,-,○,玉村凌大,金沢星稜大学,右,今岡歩夢,金沢学院大学,左,フォーク,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,2,○,-,○,玉村凌大,金沢星稜大学,右,今岡歩夢,金沢学院大学,左,ストレート,,5,真ん中,インプレー,1,1,1,1,1,,-,単打,ゴロ,右翼手,0,1,1,0,W2
4,表,0,0,2,○,○,-,玉村凌大,金沢星稜大学,右,三島袈夢,金沢学院大学,左,スライダー,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,2,○,○,-,玉村凌大,金沢星稜大学,右,三島袈夢,金沢学院大学,左,ストレート,,4,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,2,○,○,-,玉村凌大,金沢星稜大学,右,三島袈夢,金沢学院大学,左,ストレート,,4,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,1,2,○,○,-,玉村凌大,金沢星稜大学,右,三島袈夢,金沢学院大学,左,ストレート,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,2,1,2,○,○,-,玉村凌大,金沢星稜大学,右,三島袈夢,金沢学院大学,左,ストレート,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,3,1,2,○,○,-,玉村凌大,金沢星稜大学,右,三島袈夢,金沢学院大学,左,フォーク,,13,真ん中,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
4,表,0,0,2,○,○,○,玉村凌大,金沢星稜大学,右,張田 大,金沢学院大学,左,ストレート,,11,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,0,2,○,○,○,玉村凌大,金沢星稜大学,右,張田 大,金沢学院大学,左,ストレート,,2,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
4,表,1,1,2,○,○,○,玉村凌大,金沢星稜大学,右,張田 大,金沢学院大学,左,スライダー,,7,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,表,1,2,2,○,○,○,玉村凌大,金沢星稜大学,右,張田 大,金沢学院大学,左,ストレート,,1,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
4,表,1,2,2,○,○,○,玉村凌大,金沢星稜大学,右,張田 大,金沢学院大学,左,フォーク,,13,真ん中,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
4,裏,0,0,0,-,-,-,水谷光希,金沢学院大学,右,山本翔士,金沢星稜大学,左,ストレート,,4,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
4,裏,0,1,0,-,-,-,水谷光希,金沢学院大学,右,山本翔士,金沢星稜大学,左,カーブ,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,裏,1,1,0,-,-,-,水谷光希,金沢学院大学,右,山本翔士,金沢星稜大学,左,ストレート,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,裏,2,1,0,-,-,-,水谷光希,金沢学院大学,右,山本翔士,金沢星稜大学,左,ストレート,,9,真ん中,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
4,裏,2,2,0,-,-,-,水谷光希,金沢学院大学,右,山本翔士,金沢星稜大学,左,ストレート,,7,真ん中,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
4,裏,0,0,1,-,-,-,水谷光希,金沢学院大学,右,架谷 岳,金沢星稜大学,右,ストレート,,3,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
4,裏,0,1,1,-,-,-,水谷光希,金沢学院大学,右,架谷 岳,金沢星稜大学,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
4,裏,1,1,1,-,-,-,水谷光希,金沢学院大学,右,架谷 岳,金沢星稜大学,右,ストレート,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
4,裏,1,2,1,-,-,-,水谷光希,金沢学院大学,右,架谷 岳,金沢星稜大学,右,ストレート,,7,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
4,裏,0,0,2,-,-,-,水谷光希,金沢学院大学,右,苅安 陸,金沢星稜大学,右,ストレート,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
